Legajo;Estado;Estructura;Convenio;Categoria;ID_Cat;Ingreso;Sexo;provincia;puesto;piramide;Titulo ;ID_PuestoBasico;Sindicato;ID_sindicato;Enero;Febrero;Marzo
25307;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25311;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25315;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25316;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25317;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
25318;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25319;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25320;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25322;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25323;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;20/7/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25324;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25326;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/7/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25327;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25328;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25331;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25332;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25333;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25334;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25335;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25336;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25337;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25339;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25341;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25342;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;349621,63
25343;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25345;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25346;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25348;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25350;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25353;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25354;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25355;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25356;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25357;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25358;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25360;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25361;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25362;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25366;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25367;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25368;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25369;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25374;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;291351,36;291351,36
25375;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;1/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;218732,25;242792,8;242792,8
25381;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;262478,7;291351,36;291351,36
25382;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25386;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;9/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25387;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;9/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25389;ACTI;Dentro de convenio;ATCC    ;31,0 Hs. CATEGORIA 3 CCT688/14;H11 ;9/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;271227,99;301063,07;301063,07
25390;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;9/8/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25391;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;9/8/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
25396;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;262478,7;291351,36;291351,36
25397;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
25398;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;262478,7;291351,36;291351,36
25399;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25403;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;339909,92
25405;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25407;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;218732,25;242792,8;242792,8
25408;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;218732,25;242792,8;242792,8
25413;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25414;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;23/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25415;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25420;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;23/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25422;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25425;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;23/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25427;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25429;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25430;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25432;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
25433;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25434;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/12/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25435;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/12/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25437;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/12/2022;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25442;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25443;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25447;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
25453;ACTI;Dentro de convenio;ATCC    ;20,0 Hs. CATEGORIA 3 CCT688/14;H33 ;12/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;174985,8;194234,24;194234,24
25455;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25457;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25458;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
25459;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25462;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25464;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;339909,92
25466;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
25468;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25469;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25470;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25475;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25477;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC Afiliado;2;314974,44;349621,63;349621,63
25478;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25479;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25480;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
25483;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25485;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;9/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25487;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;9/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;339909,92
25488;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25492;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25494;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25495;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25496;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25498;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;14/2/2023;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;306225,15;339909,92;339909,92
25499;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;14/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25501;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;14/2/2023;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25502;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25503;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;23/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25504;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25506;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25507;ACTI;Dentro de convenio;ATCC    ;20,0 Hs. CATEGORIA 3 CCT688/14;H33 ;20/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;174985,8;194234,24;194234,24
25510;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;20/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25511;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;339909,92
25512;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;339909,92
25515;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;339909,92
25516;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25517;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;218732,25;242792,8;242792,8
25518;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;262478,7;291351,36;291351,36
25519;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;17/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25520;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25523;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25524;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
25525;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;ATACC No Afiliado;3;314974,44;349621,63;349621,63
